datetime,t2m,stl1,ssr,e,tp
29/05/2020 19:00,287.74484,288.03955,16679172,-0.00339414,0.00284691
29/05/2020 20:00,286.4133,287.10403,16679172,-0.003397014,0.002854081
29/05/2020 21:00,285.49902,286.5531,16679172,-0.003399344,0.002961169
29/05/2020 22:00,284.53802,285.90714,16679172,-0.003400198,0.003119649
29/05/2020 23:00,283.8636,285.45172,16679172,-0.003400897,0.003142836
30/05/2020 0:00,283.77963,285.20926,16679172,-0.003402295,0.003145943
30/05/2020 1:00,283.22433,284.7635,0,-7.66E-07,3.59E-06
30/05/2020 2:00,282.85852,284.50037,0,-2.01E-06,9.80E-06
30/05/2020 3:00,282.10327,284.00137,0,-1.08E-06,1.22E-05
30/05/2020 4:00,282.11795,283.94812,60797,-2.09E-06,1.22E-05
30/05/2020 5:00,284.13705,285.079,404480,-1.30E-05,1.22E-05
30/05/2020 6:00,285.509,286.15842,1185903,-0.00012496,1.22E-05
30/05/2020 7:00,286.7791,287.4477,2564569,-0.000351754,1.46E-05
30/05/2020 8:00,288.17627,288.72424,4385981,-0.000670742,2.06E-05
30/05/2020 9:00,289.2606,289.76184,6541778,-0.00105536,4.54E-05
30/05/2020 10:00,289.88727,290.37787,8709019,-0.001450309,5.12E-05
30/05/2020 11:00,290.60315,291.03528,10985337,-0.001871976,5.47E-05
30/05/2020 12:00,291.2293,291.61658,13307074,-0.002318497,5.71E-05
30/05/2020 13:00,291.40353,291.6588,15257591,-0.002723077,5.98E-05
30/05/2020 14:00,291.34213,291.37454,16783600,-0.003072977,5.98E-05
30/05/2020 15:00,291.0288,290.88083,17966284,-0.003365324,5.98E-05
30/05/2020 16:00,290.56958,290.34885,18769166,-0.003595614,5.98E-05
30/05/2020 17:00,289.7865,289.60474,19234442,-0.003746836,5.98E-05
30/05/2020 18:00,288.71265,288.7555,19437220,-0.003832816,5.98E-05
30/05/2020 19:00,286.80273,287.62503,19450452,-0.003854874,5.98E-05
30/05/2020 20:00,285.43762,286.67676,19450452,-0.003867845,5.98E-05
30/05/2020 21:00,284.36536,285.71002,19450452,-0.003874525,5.98E-05
30/05/2020 22:00,283.54398,284.89154,19450452,-0.003879573,5.98E-05
30/05/2020 23:00,283.0422,284.34634,19450452,-0.003884699,5.98E-05
31/05/2020 0:00,282.56094,283.9336,19450452,-0.003889359,5.98E-05
31/05/2020 1:00,282.2371,283.60928,0,-3.41E-06,0
31/05/2020 2:00,281.78784,283.24274,0,-5.12E-06,0
31/05/2020 3:00,281.50443,282.95804,0,-6.05E-06,0
31/05/2020 4:00,281.6477,282.97345,62943,-7.68E-06,0
31/05/2020 5:00,283.7539,284.3547,462059,-1.95E-05,0
31/05/2020 6:00,285.67432,285.92694,1306425,-0.000109659,0
31/05/2020 7:00,285.78244,286.39252,1971975,-0.000219949,4.92E-05
31/05/2020 8:00,286.89197,287.14056,2996944,-0.000398278,5.62E-05
31/05/2020 9:00,288.00778,287.93613,4217537,-0.000625461,9.49E-05
31/05/2020 10:00,288.95514,288.8536,5824728.5,-0.000931788,0.000162305
31/05/2020 11:00,289.23434,289.3174,7514175,-0.001258,0.000211786
31/05/2020 12:00,288.96405,289.566,9164282,-0.001565959,0.000277281
31/05/2020 13:00,288.667,289.68658,10829052,-0.001868636,0.000325088
31/05/2020 14:00,287.91174,289.31125,12045712,-0.002102343,0.000375046
31/05/2020 15:00,287.25778,288.86108,13062813,-0.002297915,0.000409229
31/05/2020 16:00,286.63846,288.30048,13817056,-0.002446263,0.000448192
31/05/2020 17:00,285.90472,287.57706,14176832,-0.002534029,0.000502692
31/05/2020 18:00,285.30222,286.88535,14299142,-0.002577369,0.000575119
31/05/2020 19:00,284.91278,286.37314,14304864,-0.002596631,0.000715911
31/05/2020 20:00,284.58475,286.03036,14304864,-0.002615893,0.000967376
31/05/2020 21:00,284.32703,285.7725,14304864,-0.002638106,0.00145214
31/05/2020 22:00,284.02734,285.5186,14304864,-0.002666922,0.001864714
31/05/2020 23:00,283.70404,285.3351,14304864,-0.002697912,0.002233068
01/06/2020 0:00,283.64,285.21805,14304864,-0.002723309,0.002387006
01/06/2020 1:00,283.66205,285.14853,0,-2.21E-05,4.45E-05
01/06/2020 2:00,283.74707,285.0922,0,-4.51E-05,6.29E-05
01/06/2020 3:00,283.85782,285.06186,0,-6.46E-05,7.46E-05
01/06/2020 4:00,284.0032,285.05524,20385,-8.46E-05,8.32E-05
01/06/2020 5:00,284.43042,285.16568,102283,-0.000118823,0.000101112
01/06/2020 6:00,285.0466,285.4671,328663,-0.000178862,0.000236645
01/06/2020 7:00,285.3169,285.88382,666624,-0.000256531,0.002426686
01/06/2020 8:00,286.31516,286.38943,1263151,-0.000416453,0.002796713
01/06/2020 9:00,286.70618,286.4968,1651180,-0.00054282,0.002993439
01/06/2020 10:00,287.3129,287.00986,2192633,-0.000663596,0.003042919
01/06/2020 11:00,289.2716,288.67715,3590610.5,-0.00093008,0.003117259
01/06/2020 12:00,290.87134,290.14685,5500715.5,-0.001305766,0.003261636
01/06/2020 13:00,291.90372,290.72156,7230932,-0.001668715,0.003396213
01/06/2020 14:00,292.13885,290.78888,8552734,-0.001948403,0.003444259
01/06/2020 15:00,292.58078,291.06213,9867384,-0.002234148,0.003497086
01/06/2020 16:00,292.35614,290.6375,10728916,-0.002443467,0.003524814
01/06/2020 17:00,291.6733,290.08438,11212432,-0.00256533,0.003580031
01/06/2020 18:00,290.315,289.1876,11380876,-0.002617213,0.00361493
01/06/2020 19:00,288.12274,288.1786,11391963,-0.002618922,0.003740424
01/06/2020 20:00,287.11346,287.45255,11391963,-0.002618844,0.003811895
01/06/2020 21:00,286.3608,286.87653,11391963,-0.00261698,0.003828389
01/06/2020 22:00,285.76093,286.363,11391963,-0.002613407,0.003836755
01/06/2020 23:00,285.2749,285.89877,11391963,-0.002605252,0.003838189
02/06/2020 0:00,284.93954,285.52255,11391963,-0.002599349,0.003838189
02/06/2020 1:00,284.5312,285.1591,0,2.26E-06,0
02/06/2020 2:00,283.8972,284.7362,0,2.73E-06,0
02/06/2020 3:00,283.26947,284.33932,0,1.56E-06,0
02/06/2020 4:00,283.22067,284.22357,76891,-4.26E-06,0
02/06/2020 5:00,284.76215,285.12036,501398,-3.42E-05,0
02/06/2020 6:00,286.76022,286.6948,1404058,-0.000137542,0
02/06/2020 7:00,288.118,287.893,2716562,-0.000360453,0
02/06/2020 8:00,289.54663,289.38736,4561220,-0.000659868,3.97E-05
02/06/2020 9:00,290.67242,290.1988,6464172,-0.00101971,5.52E-05
02/06/2020 10:00,291.6707,290.93143,8552376,-0.001426931,5.95E-05
02/06/2020 11:00,291.99136,291.14,10333377,-0.001806501,7.43E-05
02/06/2020 12:00,292.13202,291.26367,11991709,-0.00216875,7.70E-05
02/06/2020 13:00,292.43277,291.47577,13596398,-0.002529059,8.44E-05
02/06/2020 14:00,292.7566,291.7257,15245790,-0.002888668,9.56E-05
02/06/2020 15:00,292.73666,291.70898,16666656,-0.003208976,0.000139358
02/06/2020 16:00,292.1142,291.15585,17553936,-0.003442761,0.000186209
02/06/2020 17:00,290.90704,290.37393,18040314,-0.003582177,0.000249553
02/06/2020 18:00,289.96863,289.55502,18221632,-0.00365107,0.000251226
02/06/2020 19:00,288.73312,288.47385,18237368,-0.003669633,0.000251226
02/06/2020 20:00,287.10297,287.3971,18237368,-0.003676468,0.000251226
02/06/2020 21:00,286.396,286.631,18237368,-0.003680196,0.0002529
02/06/2020 22:00,285.6591,285.9626,18237368,-0.00368307,0.000263417
02/06/2020 23:00,285.8113,285.83893,18237368,-0.003687885,0.000266764
03/06/2020 0:00,285.5667,285.63214,18237368,-0.003691535,0.000267003
03/06/2020 1:00,285.18674,285.39407,0,-2.16E-06,0
03/06/2020 2:00,285.00513,285.2999,0,-4.18E-06,0
03/06/2020 3:00,284.54486,284.99893,0,-2.79E-06,3.06E-05
03/06/2020 4:00,284.4126,285.08737,64731,-4.11E-06,0.000866981
03/06/2020 5:00,286.02493,286.03476,359061,-1.72E-05,0.00086722
03/06/2020 6:00,288.40668,287.8952,1115807,-9.39E-05,0.00086722
03/06/2020 7:00,289.28055,288.72556,2233403,-0.000299638,0.001003709
03/06/2020 8:00,290.82938,289.57437,3583458,-0.000585927,0.001003709
03/06/2020 9:00,292.32516,290.84125,5371610.5,-0.000932643,0.001222905
03/06/2020 10:00,293.779,292.07245,7618603,-0.001406892,0.001345052
03/06/2020 11:00,294.8392,293.05725,9941414,-0.001898927,0.001436363
03/06/2020 12:00,294.62137,292.96,11533942,-0.00226009,0.001519308
03/06/2020 13:00,295.0213,293.36835,13322810,-0.002645097,0.001621137
03/06/2020 14:00,295.47635,293.7591,15096300,-0.003028006,0.001684243
03/06/2020 15:00,295.55405,293.62665,16471747,-0.003337208,0.00171221
03/06/2020 16:00,294.92422,293.15317,17426264,-0.003551575,0.001816907
03/06/2020 17:00,293.30243,292.19785,17920508,-0.003664351,0.002106618
03/06/2020 18:00,292.1016,291.11362,18111124,-0.003717322,0.002131956
03/06/2020 19:00,290.0657,290.01926,18124716,-0.003725788,0.002892327
03/06/2020 20:00,289.16507,289.21927,18124716,-0.003728428,0.004448924
03/06/2020 21:00,288.3526,288.4743,18124716,-0.003728506,0.004546451
03/06/2020 22:00,287.04575,287.8565,18124716,-0.003728273,0.004546451
03/06/2020 23:00,285.91208,287.08997,18124716,-0.003725477,0.004546451
04/06/2020 0:00,285.51425,286.5289,18124716,-0.003722137,0.004546451
04/06/2020 1:00,285.5662,286.1694,0,2.03E-06,0
04/06/2020 2:00,285.2539,285.7914,0,3.51E-06,0
04/06/2020 3:00,285.03296,285.50363,0,4.20E-06,0
04/06/2020 4:00,285.23135,285.55115,75103,3.35E-06,0
04/06/2020 5:00,287.74588,286.99887,469569,-5.12E-06,0
04/06/2020 6:00,291.31433,289.58978,1341472,-5.96E-05,0
04/06/2020 7:00,292.20602,289.94708,2601405,-0.000402938,0
04/06/2020 8:00,293.927,291.26456,4335197.5,-0.000798042,0
04/06/2020 9:00,295.58237,292.6489,6439853,-0.001248136,0
04/06/2020 10:00,296.90656,293.8493,8867449,-0.00175819,9.56E-07
04/06/2020 11:00,297.69385,294.75842,11438097,-0.002300478,2.18E-05
04/06/2020 12:00,297.63138,294.89877,13520938,-0.002777134,6.05E-05
04/06/2020 13:00,297.381,294.7276,15136354,-0.003191656,6.57E-05
04/06/2020 14:00,296.71185,294.2779,16334417,-0.00353177,7.84E-05
04/06/2020 15:00,296.67407,294.1107,17471324,-0.003855806,7.91E-05
04/06/2020 16:00,296.06995,293.64734,18234508,-0.004095338,7.96E-05
04/06/2020 17:00,295.24805,293.0295,18706222,-0.004260541,7.96E-05
04/06/2020 18:00,294.18524,292.27576,18893620,-0.004357162,7.96E-05
04/06/2020 19:00,292.99277,291.62186,18904350,-0.004398793,7.96E-05
04/06/2020 20:00,292.01343,291.0287,18904350,-0.004429317,7.96E-05
04/06/2020 21:00,290.41946,290.31232,18904350,-0.004449511,7.96E-05
04/06/2020 22:00,289.4275,289.33853,18904350,-0.0044572,8.01E-05
04/06/2020 23:00,288.931,288.67892,18904350,-0.004464501,9.08E-05
05/06/2020 0:00,288.583,288.31808,18904350,-0.004473433,9.08E-05
05/06/2020 1:00,288.05975,287.93262,0,-6.05E-06,0
05/06/2020 2:00,287.85507,287.53528,0,-8.92E-06,1.05E-05
05/06/2020 3:00,288.24658,287.47366,0,-1.12E-05,7.46E-05
05/06/2020 4:00,287.93903,287.69104,48280,-1.41E-05,0.000201746
05/06/2020 5:00,290.19482,288.8963,350121,-2.39E-05,0.000387955
05/06/2020 6:00,292.28583,290.19748,1034268,-0.000122474,0.000388672
05/06/2020 7:00,293.63782,291.36313,2032772,-0.00030624,0.000442693
05/06/2020 8:00,294.8035,292.21722,3149652,-0.000550665,0.00050795
05/06/2020 9:00,295.2239,292.92566,4426035.5,-0.00083377,0.000819652
05/06/2020 10:00,295.45117,293.26318,5779667,-0.00116635,0.001032872
05/06/2020 11:00,295.4963,293.47702,6978087,-0.001458853,0.001199718
05/06/2020 12:00,295.701,293.8766,8362117,-0.00177753,0.001386166
05/06/2020 13:00,295.18613,293.88275,9578776,-0.002062188,0.001717947
05/06/2020 14:00,294.07187,293.34195,10420638,-0.002269488,0.003757634
05/06/2020 15:00,293.7323,292.78046,11099421,-0.002487273,0.004366218
05/06/2020 16:00,293.51028,292.4104,11725632,-0.002712514,0.004662144
05/06/2020 17:00,292.9823,291.95056,12101502,-0.002854338,0.004795525
05/06/2020 18:00,292.32098,291.4441,12276383,-0.002927813,0.004883251
05/06/2020 19:00,290.60367,290.6507,12287112,-0.002938454,0.005136629
05/06/2020 20:00,290.10718,290.28018,12287112,-0.002947075,0.00535678
05/06/2020 21:00,289.77338,290.0166,12287112,-0.002950026,0.005497094
05/06/2020 22:00,289.3897,289.71124,12287112,-0.002951813,0.005535818
05/06/2020 23:00,289.14304,289.49957,12287112,-0.002953288,0.005537491
06/06/2020 0:00,289.01813,289.24786,12287112,-0.002953677,0.005541555
06/06/2020 1:00,288.78876,288.7414,0,1.41E-06,1.17E-05
06/06/2020 2:00,288.4875,288.31677,0,3.27E-06,0.000118084
06/06/2020 3:00,288.65073,288.42194,0,3.35E-06,0.000167803
06/06/2020 4:00,288.73575,288.45493,43989,3.27E-06,0.000276564
06/06/2020 5:00,289.71143,289.4402,262501,3.99E-07,0.000312659
06/06/2020 6:00,290.84195,290.4078,696307,-4.99E-05,0.000334172
06/06/2020 7:00,291.38464,290.98248,1598251,-0.000242085,0.00033441
06/06/2020 8:00,292.5918,291.96683,3005885,-0.000552296,0.000367397
06/06/2020 9:00,293.50555,292.7976,4508648.5,-0.00087074,0.00040397
06/06/2020 10:00,294.57782,293.71158,6383705,-0.001264369,0.000471139
06/06/2020 11:00,295.60968,294.52826,8469764,-0.001707395,0.000510341
06/06/2020 12:00,296.4132,295.16586,10583360,-0.002164246,0.000548586
06/06/2020 13:00,296.89343,295.41495,12411925,-0.002584437,0.000558148
06/06/2020 14:00,297.35846,295.6719,14104590,-0.002977754,0.000559582
06/06/2020 15:00,297.38208,295.40613,15363450,-0.003284704,0.000559582
06/06/2020 16:00,297.37,295.11615,16339782,-0.003521051,0.000559582
06/06/2020 17:00,296.66565,294.52606,16951330,-0.003651769,0.000559582
06/06/2020 18:00,295.29477,293.547,17167338,-0.003687031,0.000560538
06/06/2020 19:00,293.80157,291.99896,17184504,-0.003689361,0.000560538
06/06/2020 20:00,294.24823,291.06213,17184504,-0.003691303,0.000560538
06/06/2020 21:00,294.0556,290.71936,17184504,-0.003693555,0.000560538
06/06/2020 22:00,293.5213,290.12662,17184504,-0.003694565,0.000560538
06/06/2020 23:00,292.7309,289.47714,17184504,-0.003694642,0.000560538
07/06/2020 0:00,291.0288,289.0252,17184504,-0.003694409,0.000560538
07/06/2020 1:00,290.36856,288.6182,0,9.42E-07,0
07/06/2020 2:00,291.0036,288.29346,0,2.26E-06,0
07/06/2020 3:00,291.14795,287.92117,0,4.05E-06,0
07/06/2020 4:00,290.9653,287.90622,78679,4.28E-06,0
07/06/2020 5:00,291.3584,289.57217,492457,3.89E-06,0
07/06/2020 6:00,293.89395,292.6687,1325737,-3.10E-06,0
07/06/2020 7:00,294.93997,293.67593,2697250,-0.000231833,0
07/06/2020 8:00,296.13818,294.69196,4528675.5,-0.000582432,7.17E-07
07/06/2020 9:00,297.20154,295.7573,6736686.5,-0.001026545,6.22E-06
07/06/2020 10:00,298.0696,296.62592,9129950,-0.001527901,8.84E-06
07/06/2020 11:00,298.574,297.135,11445250,-0.002029567,1.24E-05
07/06/2020 12:00,299.20538,297.64413,13821347,-0.002550961,1.27E-05
07/06/2020 13:00,299.48093,297.79068,15974283,-0.003033909,1.34E-05
07/06/2020 14:00,299.6788,297.7691,17881884,-0.003477634,1.48E-05
07/06/2020 15:00,299.39328,297.30005,19273782,-0.003830719,1.98E-05
07/06/2020 16:00,298.2932,296.4904,20137102,-0.00407864,0.000278954
07/06/2020 17:00,297.4545,295.60196,20738994,-0.00429223,0.000280867
07/06/2020 18:00,296.20117,294.58945,20973958,-0.004390249,0.000280867
07/06/2020 19:00,294.2314,293.6843,20990766,-0.004416035,0.000280867
07/06/2020 20:00,293.01694,292.38046,20990766,-0.004420074,0.000280867
07/06/2020 21:00,291.95096,291.51624,20990766,-0.004426831,0.000280867
07/06/2020 22:00,291.20514,290.9275,20990766,-0.004433123,0.000280867
07/06/2020 23:00,290.558,290.37173,20990766,-0.00443654,0.000280867
08/06/2020 0:00,290.16333,289.90485,20990766,-0.004438016,0.000280867
08/06/2020 1:00,289.51306,289.40848,0,-3.78E-07,0
08/06/2020 2:00,288.93256,289.03973,0,-6.11E-07,2.15E-06
08/06/2020 3:00,288.3946,288.75415,0,-6.88E-07,4.49E-05
08/06/2020 4:00,288.43503,288.89145,72242,-4.73E-06,6.24E-05
08/06/2020 5:00,289.86575,289.9801,428442,-2.48E-05,6.48E-05
08/06/2020 6:00,290.5087,290.95786,1143345,-0.000135367,6.60E-05
08/06/2020 7:00,291.38516,291.73538,1995221,-0.000277502,0.000470661
08/06/2020 8:00,292.1504,292.78177,3432538,-0.000544995,0.000801724
08/06/2020 9:00,292.7676,293.50476,5095520,-0.000888294,0.001163863
08/06/2020 10:00,293.24997,294.03366,6747057.5,-0.001231049,0.001488234
08/06/2020 11:00,293.8,294.47678,8441154,-0.001596949,0.001538192
08/06/2020 12:00,294.65445,295.1474,10324436,-0.00196782,0.0016154
08/06/2020 13:00,295.15305,295.51044,12092561,-0.002316089,0.001701453
08/06/2020 14:00,293.98526,295.1012,13411860,-0.002571932,0.004486213
08/06/2020 15:00,293.51657,294.0878,14222608,-0.00280828,0.005708401
08/06/2020 16:00,292.9025,293.33887,14652838,-0.002953599,0.006319136
08/06/2020 17:00,292.01395,292.67926,14871350,-0.003019618,0.006887323
08/06/2020 18:00,291.2235,292.08652,14971129,-0.003052938,0.007532001
08/06/2020 19:00,290.86978,291.3389,14984004,-0.003109016,0.00763144
08/06/2020 20:00,290.24835,290.7836,14984004,-0.003118025,0.007752392
08/06/2020 21:00,289.744,290.4606,14984004,-0.003121909,0.008034932
08/06/2020 22:00,289.5566,290.41043,14984004,-0.003125714,0.008371731
08/06/2020 23:00,289.16666,290.17722,14984004,-0.0031282,0.0086373
09/06/2020 0:00,288.70688,289.83224,14984004,-0.003129986,0.009112263
09/06/2020 1:00,287.90753,289.41818,0,-7.66E-07,0.00022541
09/06/2020 2:00,287.35855,289.08948,0,-1.23E-06,0.000558865
09/06/2020 3:00,286.84683,288.72644,0,-5.33E-07,0.000628424
09/06/2020 4:00,287.22736,288.80698,53645,-4.80E-06,0.000648264
09/06/2020 5:00,288.308,289.55194,214936,-1.75E-05,0.000664279
09/06/2020 6:00,288.92993,289.8023,509266,-8.90E-05,0.000732165
09/06/2020 7:00,290.21793,290.63443,1356493,-0.000286667,0.000750571
09/06/2020 8:00,291.81293,291.8005,2839229,-0.000621655,0.00075081
09/06/2020 9:00,292.88205,292.982,4551921.5,-0.000974196,0.000797183
09/06/2020 10:00,294.04773,294.21408,6495286,-0.001361067,0.000953751
09/06/2020 11:00,294.73947,295.05368,8456532,-0.001760443,0.001045779
09/06/2020 12:00,295.15567,295.26886,10194258,-0.002128207,0.001216929
09/06/2020 13:00,294.92,294.82617,11408772,-0.002406108,0.001443295
09/06/2020 14:00,294.57047,294.7034,12626861,-0.002679038,0.002399675
09/06/2020 15:00,292.56714,293.59848,13096788,-0.00281162,0.008695385
09/06/2020 16:00,291.55786,292.76813,13527017,-0.002928823,0.012468557
09/06/2020 17:00,290.8404,291.94705,13693315,-0.00298824,0.01333004
09/06/2020 18:00,290.44885,291.41284,13770206,-0.003017055,0.013810262
09/06/2020 19:00,289.49152,290.7211,13788445,-0.003035152,0.014273511
09/06/2020 20:00,289.1787,290.38052,13788445,-0.003049987,0.014960021
09/06/2020 21:00,288.84125,290.08746,13788445,-0.003055346,0.015522949
09/06/2020 22:00,288.70584,289.9163,13788445,-0.00306156,0.015635535
09/06/2020 23:00,288.0776,289.5141,13788445,-0.003053948,0.015662307
10/06/2020 0:00,287.65088,289.1854,13788445,-0.003044084,0.015664697
10/06/2020 1:00,287.02423,288.81357,0,1.33E-05,0
10/06/2020 2:00,286.48627,288.46637,0,2.30E-05,0
10/06/2020 3:00,286.51984,288.4259,0,2.40E-05,0
10/06/2020 4:00,286.77756,288.59268,51499,1.80E-05,4.79E-07
10/06/2020 5:00,287.31918,289.03403,340822,-3.66E-05,4.79E-07
10/06/2020 6:00,288.16156,289.54446,978835,-0.000174047,7.17E-07
10/06/2020 7:00,290.07465,290.52484,2051011,-0.000407287,6.22E-06
10/06/2020 8:00,291.52792,291.50217,3499415,-0.000720062,6.93E-06
10/06/2020 9:00,293.04318,292.72327,5291144,-0.001091632,1.27E-05
10/06/2020 10:00,293.92648,293.7723,7258469.5,-0.001482853,2.13E-05
10/06/2020 11:00,294.71008,294.7197,9528350,-0.001931548,8.29E-05
10/06/2020 12:00,295.1751,294.94278,11498894,-0.002356011,9.99E-05
10/06/2020 13:00,295.6296,295.2904,13424735,-0.002777212,0.000141031
10/06/2020 14:00,295.29477,294.67084,14618506,-0.00307453,0.000207483
10/06/2020 15:00,293.95273,294.33334,15834092,-0.003334412,0.000817262
10/06/2020 16:00,293.91495,293.55008,16749984,-0.00362109,0.000900207
10/06/2020 17:00,293.35074,292.94107,17204532,-0.003735574,0.000923154
10/06/2020 18:00,292.5708,292.28235,17429840,-0.003778991,0.00092674
10/06/2020 19:00,291.42297,291.2267,17453800,-0.003788234,0.00092674
10/06/2020 20:00,290.8194,289.90176,17453800,-0.003787146,0.00092674
10/06/2020 21:00,290.2048,288.97858,17453800,-0.003786836,0.00092674
10/06/2020 22:00,289.37292,288.39508,17453800,-0.003785515,0.00092674
10/06/2020 23:00,287.61887,287.98718,17453800,-0.003782098,0.00092674
11/06/2020 0:00,287.315,287.63824,17453800,-0.003778292,0.00092674
11/06/2020 1:00,286.66208,287.1586,0,4.28E-06,0
11/06/2020 2:00,286.5571,286.7344,0,8.48E-06,0
11/06/2020 3:00,286.8694,286.3375,0,1.24E-05,0
11/06/2020 4:00,286.8038,286.36655,83686,1.43E-05,0
11/06/2020 5:00,288.43817,287.94626,509266,1.03E-05,0
11/06/2020 6:00,291.18362,290.7704,1370083,-1.72E-05,0
11/06/2020 7:00,292.0381,291.6267,2773425,-0.000273386,0
11/06/2020 8:00,293.18384,292.60004,4627381.5,-0.000648451,5.50E-06
11/06/2020 9:00,294.00995,293.59363,6836823,-0.001099865,4.54E-05
11/06/2020 10:00,294.41513,293.93466,8749431,-0.001529299,6.62E-05
11/06/2020 11:00,295.09164,294.7747,11043988,-0.002014189,7.15E-05
11/06/2020 12:00,295.37558,295.0497,13081410,-0.00246568,9.35E-05
11/06/2020 13:00,295.99017,295.71637,15242928,-0.002941017,9.97E-05
11/06/2020 14:00,295.97235,295.598,17001756,-0.003340315,0.000101351
11/06/2020 15:00,295.701,295.23233,18460172,-0.003674371,0.000132904
11/06/2020 16:00,294.4403,294.299,19361760,-0.003903573,0.000166608
11/06/2020 17:00,293.17175,293.22488,19817380,-0.004036465,0.000166608
11/06/2020 18:00,292.14252,292.33295,20051986,-0.004105047,0.000166608
11/06/2020 19:00,290.89917,291.4212,20074516,-0.004118795,0.000166608
11/06/2020 20:00,289.91614,290.51297,20074516,-0.004121358,0.000166608
11/06/2020 21:00,289.01288,289.65976,20074516,-0.004120969,0.000166608
11/06/2020 22:00,288.19882,288.95087,20074516,-0.004119183,0.000166608
11/06/2020 23:00,287.54224,288.35416,20074516,-0.004115688,0.000166608
12/06/2020 0:00,287.20374,287.9841,20074516,-0.004111571,0.000166608
12/06/2020 1:00,286.85626,287.59775,0,4.90E-06,0
12/06/2020 2:00,286.54346,287.27917,0,9.80E-06,0
12/06/2020 3:00,286.26266,286.97906,0,1.46E-05,0
12/06/2020 4:00,286.3645,287.0156,82971,1.59E-05,0
12/06/2020 5:00,288.3227,288.2974,506405,-3.02E-06,0
12/06/2020 6:00,290.16333,289.74246,1388680,-0.000125037,0
12/06/2020 7:00,291.50168,291.02914,2780220,-0.000363094,0
12/06/2020 8:00,292.85422,292.16705,4575883,-0.000703907,4.79E-07
12/06/2020 9:00,294.24768,293.38596,6809643,-0.001138156,4.79E-07
12/06/2020 10:00,295.47897,294.51288,9345244,-0.001649842,4.79E-07
12/06/2020 11:00,296.40167,295.38678,11979908,-0.002196634,9.56E-07
12/06/2020 12:00,297.14853,296.03143,14577378,-0.002752436,9.56E-07
12/06/2020 13:00,297.4582,296.07236,16660576,-0.003235927,9.56E-07
12/06/2020 14:00,297.57996,295.84396,18281358,-0.003645089,9.56E-07
12/06/2020 15:00,297.41827,295.33353,19357110,-0.003955378,9.56E-07
12/06/2020 16:00,296.8168,294.7527,20067364,-0.004158872,9.56E-07
12/06/2020 17:00,296.07837,294.13004,20481858,-0.004267376,9.56E-07
12/06/2020 18:00,295.16092,293.29178,20700728,-0.004305822,9.56E-07
12/06/2020 19:00,293.47513,292.19345,20719324,-0.004315686,3.82E-06
12/06/2020 20:00,292.1315,291.01636,20719324,-0.004316774,3.82E-06
12/06/2020 21:00,290.81152,290.22696,20719324,-0.004318017,3.82E-06
12/06/2020 22:00,290.33023,289.65976,20719324,-0.004322055,3.82E-06
12/06/2020 23:00,289.76184,289.313,20719324,-0.004326948,3.82E-06
13/06/2020 0:00,289.14145,289.00235,20719324,-0.004331143,3.82E-06
13/06/2020 1:00,288.52686,288.61203,0,-2.47E-06,0
13/06/2020 2:00,288.01724,288.24283,0,-4.73E-06,0
13/06/2020 3:00,287.62833,287.87585,0,-5.35E-06,0
13/06/2020 4:00,287.72385,287.8402,85116,-9.39E-06,0
13/06/2020 5:00,289.74817,289.03445,515346,-3.63E-05,0
13/06/2020 6:00,292.153,290.8575,1420509,-0.000143522,0
13/06/2020 7:00,292.94345,292.19257,2809903,-0.000374045,0
13/06/2020 8:00,294.4067,293.42468,4659568.5,-0.000715169,0
13/06/2020 9:00,295.88153,294.65015,6885103,-0.001149806,0
13/06/2020 10:00,297.25507,295.7137,9371708,-0.001662424,0
13/06/2020 11:00,298.45065,296.6017,11982053,-0.002222731,0
13/06/2020 12:00,299.38647,297.30576,14560570,-0.002792358,0
13/06/2020 13:00,300.02887,297.79022,16972072,-0.003337829,0
13/06/2020 14:00,300.348,297.9834,19080304,-0.003828467,0
13/06/2020 15:00,300.39206,297.8567,20774400,-0.00423825,0
13/06/2020 16:00,300.1517,297.41312,21991060,-0.004549161,0
13/06/2020 17:00,299.17706,296.6897,22717764,-0.004728577,0
13/06/2020 18:00,297.76257,295.5553,23007088,-0.004786518,0
13/06/2020 19:00,296.45676,293.8757,23034624,-0.004790634,0
13/06/2020 20:00,294.27707,292.66034,23034624,-0.004792266,0
13/06/2020 21:00,293.29666,291.88632,23034624,-0.004794906,0
13/06/2020 22:00,292.7057,291.39523,23034624,-0.004803294,0
13/06/2020 23:00,292.04755,291.05948,23034624,-0.00481145,0
14/06/2020 0:00,291.529,290.83023,23034624,-0.004819916,0
14/06/2020 1:00,290.96216,290.4769,0,-6.82E-06,0
14/06/2020 2:00,290.4247,290.10287,0,-1.32E-05,0
14/06/2020 3:00,289.88412,289.73544,0,-1.93E-05,0
14/06/2020 4:00,289.8248,289.65533,82971,-3.10E-05,0
14/06/2020 5:00,291.56363,290.70615,493888,-6.54E-05,0
14/06/2020 6:00,293.55438,292.1754,1333604,-0.000196804,0
14/06/2020 7:00,294.88382,293.4999,2711197,-0.000451714,0
14/06/2020 8:00,295.9209,294.59604,4493985.5,-0.000803323,0
14/06/2020 9:00,297.02466,295.71945,6680181,-0.001243398,0
14/06/2020 10:00,297.93475,296.6083,9031602,-0.001734346,7.17E-07
